"appl_date","day","mo","year","yq","q","status","freq","snow","snwd","name","lines","path","d","season"
"2002-12-11","Wednesday",12,2002,2002.4,4,NA,0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-11,"winter 2002-2003"
"2002-12-12","Thursday",12,2002,2002.4,4,"Open",1,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","02/12/12/open_88/"">open</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/02/12/12/open_88/",2002-12-12,"winter 2002-2003"
"2002-12-13","Friday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-13,"winter 2002-2003"
"2002-12-14","Saturday",12,2002,2002.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-14,"winter 2002-2003"
"2002-12-15","Sunday",12,2002,2002.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-15,"winter 2002-2003"
"2002-12-16","Monday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-16,"winter 2002-2003"
"2002-12-17","Tuesday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-17,"winter 2002-2003"
"2002-12-18","Wednesday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-18,"winter 2002-2003"
"2002-12-19","Thursday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-19,"winter 2002-2003"
"2002-12-20","Friday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-20,"winter 2002-2003"
"2002-12-21","Saturday",12,2002,2002.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-21,"winter 2002-2003"
"2002-12-22","Sunday",12,2002,2002.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-22,"winter 2002-2003"
"2002-12-23","Monday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-23,"winter 2002-2003"
"2002-12-24","Tuesday",12,2002,2002.4,4,NA,0,0.8,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-24,"winter 2002-2003"
"2002-12-25","Wednesday",12,2002,2002.4,4,NA,0,0.2,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-25,"winter 2002-2003"
"2002-12-26","Thursday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-26,"winter 2002-2003"
"2002-12-27","Friday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-27,"winter 2002-2003"
"2002-12-28","Saturday",12,2002,2002.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-28,"winter 2002-2003"
"2002-12-29","Sunday",12,2002,2002.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-29,"winter 2002-2003"
"2002-12-30","Monday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-30,"winter 2002-2003"
"2002-12-31","Tuesday",12,2002,2002.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2002-12-31,"winter 2002-2003"
"2003-01-01","Wednesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-01,"winter 2002-2003"
"2003-01-02","Thursday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-02,"winter 2002-2003"
"2003-01-03","Friday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-03,"winter 2002-2003"
"2003-01-04","Saturday",1,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-04,"winter 2002-2003"
"2003-01-05","Sunday",1,2003,2003.1,1,"Weekend",0,3,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-05,"winter 2002-2003"
"2003-01-06","Monday",1,2003,2003.1,1,NA,0,0.2,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-06,"winter 2002-2003"
"2003-01-07","Tuesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-07,"winter 2002-2003"
"2003-01-08","Wednesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-08,"winter 2002-2003"
"2003-01-09","Thursday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-09,"winter 2002-2003"
"2003-01-10","Friday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-10,"winter 2002-2003"
"2003-01-11","Saturday",1,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-11,"winter 2002-2003"
"2003-01-12","Sunday",1,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-12,"winter 2002-2003"
"2003-01-13","Monday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-13,"winter 2002-2003"
"2003-01-14","Tuesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-14,"winter 2002-2003"
"2003-01-15","Wednesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-15,"winter 2002-2003"
"2003-01-16","Thursday",1,2003,2003.1,1,NA,0,0.5,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-16,"winter 2002-2003"
"2003-01-17","Friday",1,2003,2003.1,1,"Unscheduled Leave",1,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/1/17/unscheduled-leave_74/"">unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/1/17/unscheduled-leave_74/",2003-01-17,"winter 2002-2003"
"2003-01-18","Saturday",1,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-18,"winter 2002-2003"
"2003-01-19","Sunday",1,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-19,"winter 2002-2003"
"2003-01-20","Monday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-20,"winter 2002-2003"
"2003-01-21","Tuesday",1,2003,2003.1,1,NA,0,0.7,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-21,"winter 2002-2003"
"2003-01-22","Wednesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-22,"winter 2002-2003"
"2003-01-23","Thursday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-23,"winter 2002-2003"
"2003-01-24","Friday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-24,"winter 2002-2003"
"2003-01-25","Saturday",1,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-25,"winter 2002-2003"
"2003-01-26","Sunday",1,2003,2003.1,1,"Weekend",0,0.1,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-26,"winter 2002-2003"
"2003-01-27","Monday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-27,"winter 2002-2003"
"2003-01-28","Tuesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-28,"winter 2002-2003"
"2003-01-29","Wednesday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-29,"winter 2002-2003"
"2003-01-30","Thursday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-30,"winter 2002-2003"
"2003-01-31","Friday",1,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-01-31,"winter 2002-2003"
"2003-02-01","Saturday",2,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-01,"winter 2002-2003"
"2003-02-02","Sunday",2,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-02,"winter 2002-2003"
"2003-02-03","Monday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-03,"winter 2002-2003"
"2003-02-04","Tuesday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-04,"winter 2002-2003"
"2003-02-05","Wednesday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-05,"winter 2002-2003"
"2003-02-06","Thursday",2,2003,2003.1,1,NA,0,2.8,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-06,"winter 2002-2003"
"2003-02-07","Friday",2,2003,2003.1,1,"Delayed Arrival",1,3.8,7,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/2/7/delayed-arrivalunscheduled-leave_72/"">delayed arrival/unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/2/7/delayed-arrivalunscheduled-leave_72/",2003-02-07,"winter 2002-2003"
"2003-02-08","Saturday",2,2003,2003.1,1,"Weekend",0,0,5,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-08,"winter 2002-2003"
"2003-02-09","Sunday",2,2003,2003.1,1,"Weekend",0,0,5,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-09,"winter 2002-2003"
"2003-02-10","Monday",2,2003,2003.1,1,NA,0,0.1,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-10,"winter 2002-2003"
"2003-02-11","Tuesday",2,2003,2003.1,1,NA,0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-11,"winter 2002-2003"
"2003-02-12","Wednesday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-12,"winter 2002-2003"
"2003-02-13","Thursday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-13,"winter 2002-2003"
"2003-02-14","Friday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-14,"winter 2002-2003"
"2003-02-15","Saturday",2,2003,2003.1,1,"Weekend",0,0.3,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-15,"winter 2002-2003"
"2003-02-16","Sunday",2,2003,2003.1,1,"Weekend",0,13.3,6,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-16,"winter 2002-2003"
"2003-02-17","Monday",2,2003,2003.1,1,NA,0,2.7,15,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-17,"winter 2002-2003"
"2003-02-18","Tuesday",2,2003,2003.1,1,"Closed",1,0.4,16,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/2/17/closed_70/"">closed</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/2/17/closed_70/",2003-02-18,"winter 2002-2003"
"2003-02-19","Wednesday",2,2003,2003.1,1,"Unscheduled Leave",1,0,10,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/2/18/unscheduled-leave_68/"">unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/2/18/unscheduled-leave_68/",2003-02-19,"winter 2002-2003"
"2003-02-20","Thursday",2,2003,2003.1,1,"Open",1,0,9,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/2/19/open_62/"">open</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/2/19/open_62/",2003-02-20,"winter 2002-2003"
"2003-02-21","Friday",2,2003,2003.1,1,NA,0,0,7,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-21,"winter 2002-2003"
"2003-02-22","Saturday",2,2003,2003.1,1,"Weekend",0,0,6,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-22,"winter 2002-2003"
"2003-02-23","Sunday",2,2003,2003.1,1,"Weekend",0,0,4,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-23,"winter 2002-2003"
"2003-02-24","Monday",2,2003,2003.1,1,NA,0,0,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-24,"winter 2002-2003"
"2003-02-25","Tuesday",2,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-25,"winter 2002-2003"
"2003-02-26","Wednesday",2,2003,2003.1,1,NA,0,1.7,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-02-26,"winter 2002-2003"
"2003-02-27","Thursday",2,2003,2003.1,1,"Open",1,3.1,2,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/2/27/open_59/"">open</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/2/27/open_59/",2003-02-27,"winter 2002-2003"
"2003-02-28","Friday",2,2003,2003.1,1,"Unscheduled Leave",1,0.5,5,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/2/28/unscheduled-leave_55/"">unscheduled leave</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/2/28/unscheduled-leave_55/",2003-02-28,"winter 2002-2003"
"2003-03-01","Saturday",3,2003,2003.1,1,"Weekend",0,0.1,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-01,"winter 2002-2003"
"2003-03-02","Sunday",3,2003,2003.1,1,"Weekend",0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-02,"winter 2002-2003"
"2003-03-03","Monday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-03,"winter 2002-2003"
"2003-03-04","Tuesday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-04,"winter 2002-2003"
"2003-03-05","Wednesday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-05,"winter 2002-2003"
"2003-03-06","Thursday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-06,"winter 2002-2003"
"2003-03-07","Friday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-07,"winter 2002-2003"
"2003-03-08","Saturday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-08,"winter 2002-2003"
"2003-03-09","Sunday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-09,"winter 2002-2003"
"2003-03-10","Monday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-10,"winter 2002-2003"
"2003-03-11","Tuesday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-11,"winter 2002-2003"
"2003-03-12","Wednesday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-12,"winter 2002-2003"
"2003-03-13","Thursday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-13,"winter 2002-2003"
"2003-03-14","Friday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-14,"winter 2002-2003"
"2003-03-15","Saturday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-15,"winter 2002-2003"
"2003-03-16","Sunday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-16,"winter 2002-2003"
"2003-03-17","Monday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-17,"winter 2002-2003"
"2003-03-18","Tuesday",3,2003,2003.1,1,"Closed",1,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/3/18/closed_53/"">closed</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/3/18/closed_53/",2003-03-18,"winter 2002-2003"
"2003-03-19","Wednesday",3,2003,2003.1,1,"Open",1,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/3/19/open_46/"">open</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/3/19/open_46/",2003-03-19,"winter 2002-2003"
"2003-03-20","Thursday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-20,"winter 2002-2003"
"2003-03-21","Friday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-21,"winter 2002-2003"
"2003-03-22","Saturday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-22,"winter 2002-2003"
"2003-03-23","Sunday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-23,"winter 2002-2003"
"2003-03-24","Monday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-24,"winter 2002-2003"
"2003-03-25","Tuesday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-25,"winter 2002-2003"
"2003-03-26","Wednesday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-26,"winter 2002-2003"
"2003-03-27","Thursday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-27,"winter 2002-2003"
"2003-03-28","Friday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-28,"winter 2002-2003"
"2003-03-29","Saturday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-29,"winter 2002-2003"
"2003-03-30","Sunday",3,2003,2003.1,1,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-30,"winter 2002-2003"
"2003-03-31","Monday",3,2003,2003.1,1,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-03-31,"winter 2002-2003"
"2003-12-01","Monday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-01,"winter 2003-2004"
"2003-12-02","Tuesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-02,"winter 2003-2004"
"2003-12-03","Wednesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-03,"winter 2003-2004"
"2003-12-04","Thursday",12,2003,2003.4,4,NA,0,0.9,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-04,"winter 2003-2004"
"2003-12-05","Friday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-05,"winter 2003-2004"
"2003-12-06","Saturday",12,2003,2003.4,4,"Weekend",0,1.7,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-06,"winter 2003-2004"
"2003-12-07","Sunday",12,2003,2003.4,4,"Weekend",0,0,1,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-07,"winter 2003-2004"
"2003-12-08","Monday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-08,"winter 2003-2004"
"2003-12-09","Tuesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-09,"winter 2003-2004"
"2003-12-10","Wednesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-10,"winter 2003-2004"
"2003-12-11","Thursday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-11,"winter 2003-2004"
"2003-12-12","Friday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-12,"winter 2003-2004"
"2003-12-13","Saturday",12,2003,2003.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-13,"winter 2003-2004"
"2003-12-14","Sunday",12,2003,2003.4,4,"Weekend",0,3.6,3,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-14,"winter 2003-2004"
"2003-12-15","Monday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-15,"winter 2003-2004"
"2003-12-16","Tuesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-16,"winter 2003-2004"
"2003-12-17","Wednesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-17,"winter 2003-2004"
"2003-12-18","Thursday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-18,"winter 2003-2004"
"2003-12-19","Friday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-19,"winter 2003-2004"
"2003-12-20","Saturday",12,2003,2003.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-20,"winter 2003-2004"
"2003-12-21","Sunday",12,2003,2003.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-21,"winter 2003-2004"
"2003-12-22","Monday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-22,"winter 2003-2004"
"2003-12-23","Tuesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-23,"winter 2003-2004"
"2003-12-24","Wednesday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-24,"winter 2003-2004"
"2003-12-25","Thursday",12,2003,2003.4,4,"Closed",1,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743","03/12/25/closed_30/"">closed</a>","https://www.opm.gov/policy-data-oversight/snow-dismissal-procedures/status-archives/03/12/25/closed_30/",2003-12-25,"winter 2003-2004"
"2003-12-26","Friday",12,2003,2003.4,4,NA,0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-26,"winter 2003-2004"
"2003-12-27","Saturday",12,2003,2003.4,4,"Weekend",0,0,0,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US - USW00013743",NA,NA,2003-12-27,"winter 2003-2004"
